state,state_code,state_name,county_code,county
PA,42,Pennsylvania,027,Centre County
PA,42,Pennsylvania,029,Chester County
PA,42,Pennsylvania,031,Clarion County
PA,42,Pennsylvania,033,Clearfield County
PA,42,Pennsylvania,035,Clinton County
PA,42,Pennsylvania,037,Columbia County
PA,42,Pennsylvania,039,Crawford County
PA,42,Pennsylvania,041,Cumberland County
PA,42,Pennsylvania,043,Dauphin County
PA,42,Pennsylvania,045,Delaware County
PA,42,Pennsylvania,047,Elk County
PA,42,Pennsylvania,049,Erie County
PA,42,Pennsylvania,051,Fayette County
PA,42,Pennsylvania,053,Forest County
PA,42,Pennsylvania,055,Franklin County
PA,42,Pennsylvania,057,Fulton County
PA,42,Pennsylvania,059,Greene County
PA,42,Pennsylvania,061,Huntingdon County
PA,42,Pennsylvania,063,Indiana County
PA,42,Pennsylvania,065,Jefferson County
PA,42,Pennsylvania,067,Juniata County
PA,42,Pennsylvania,069,Lackawanna County
PA,42,Pennsylvania,071,Lancaster County
PA,42,Pennsylvania,073,Lawrence County
PA,42,Pennsylvania,075,Lebanon County
PA,42,Pennsylvania,077,Lehigh County
PA,42,Pennsylvania,079,Luzerne County
PA,42,Pennsylvania,081,Lycoming County
PA,42,Pennsylvania,083,McKean County
PA,42,Pennsylvania,085,Mercer County
PA,42,Pennsylvania,087,Mifflin County
PA,42,Pennsylvania,089,Monroe County
PA,42,Pennsylvania,091,Montgomery County
PA,42,Pennsylvania,093,Montour County
PA,42,Pennsylvania,095,Northampton County
PA,42,Pennsylvania,097,Northumberland County
PA,42,Pennsylvania,099,Perry County
PA,42,Pennsylvania,101,Philadelphia County
PA,42,Pennsylvania,103,Pike County
PA,42,Pennsylvania,105,Potter County
PA,42,Pennsylvania,107,Schuylkill County
PA,42,Pennsylvania,109,Snyder County
PA,42,Pennsylvania,111,Somerset County
PA,42,Pennsylvania,113,Sullivan County
PA,42,Pennsylvania,115,Susquehanna County
PA,42,Pennsylvania,117,Tioga County
PA,42,Pennsylvania,119,Union County
PA,42,Pennsylvania,121,Venango County
PA,42,Pennsylvania,123,Warren County
PA,42,Pennsylvania,125,Washington County
PA,42,Pennsylvania,127,Wayne County
PA,42,Pennsylvania,129,Westmoreland County
PA,42,Pennsylvania,131,Wyoming County
PA,42,Pennsylvania,133,York County
RI,44,Rhode Island,001,Bristol County
RI,44,Rhode Island,003,Kent County
RI,44,Rhode Island,005,Newport County
RI,44,Rhode Island,007,Providence County
RI,44,Rhode Island,009,Washington County
SC,45,South Carolina,001,Abbeville County
SC,45,South Carolina,003,Aiken County
SC,45,South Carolina,005,Allendale County
SC,45,South Carolina,007,Anderson County
SC,45,South Carolina,009,Bamberg County
SC,45,South Carolina,011,Barnwell County
SC,45,South Carolina,013,Beaufort County
SC,45,South Carolina,015,Berkeley County
SC,45,South Carolina,017,Calhoun County
SC,45,South Carolina,019,Charleston County
SC,45,South Carolina,021,Cherokee County
SC,45,South Carolina,023,Chester County
SC,45,South Carolina,025,Chesterfield County
SC,45,South Carolina,027,Clarendon County
SC,45,South Carolina,029,Colleton County
SC,45,South Carolina,031,Darlington County
SC,45,South Carolina,033,Dillon County
SC,45,South Carolina,035,Dorchester County
SC,45,South Carolina,037,Edgefield County
SC,45,South Carolina,039,Fairfield County
SC,45,South Carolina,041,Florence County
SC,45,South Carolina,043,Georgetown County
SC,45,South Carolina,045,Greenville County
SC,45,South Carolina,047,Greenwood County
SC,45,South Carolina,049,Hampton County
SC,45,South Carolina,051,Horry County
SC,45,South Carolina,053,Jasper County
SC,45,South Carolina,055,Kershaw County
SC,45,South Carolina,057,Lancaster County
SC,45,South Carolina,059,Laurens County
SC,45,South Carolina,061,Lee County
SC,45,South Carolina,063,Lexington County
SC,45,South Carolina,065,McCormick County
SC,45,South Carolina,067,Marion County
SC,45,South Carolina,069,Marlboro County
SC,45,South Carolina,071,Newberry County
SC,45,South Carolina,073,Oconee County
SC,45,South Carolina,075,Orangeburg County
SC,45,South Carolina,077,Pickens County
SC,45,South Carolina,079,Richland County
SC,45,South Carolina,081,Saluda County
SC,45,South Carolina,083,Spartanburg County
SC,45,South Carolina,085,Sumter County
SC,45,South Carolina,087,Union County
SC,45,South Carolina,089,Williamsburg County
SC,45,South Carolina,091,York County
SD,46,South Dakota,003,Aurora County
SD,46,South Dakota,005,Beadle County
SD,46,South Dakota,007,Bennett County
SD,46,South Dakota,009,Bon Homme County
SD,46,South Dakota,011,Brookings County
SD,46,South Dakota,013,Brown County
SD,46,South Dakota,015,Brule County
SD,46,South Dakota,017,Buffalo County
SD,46,South Dakota,019,Butte County
SD,46,South Dakota,021,Campbell County
SD,46,South Dakota,023,Charles Mix County
SD,46,South Dakota,025,Clark County
SD,46,South Dakota,027,Clay County
SD,46,South Dakota,029,Codington County
SD,46,South Dakota,031,Corson County
SD,46,South Dakota,033,Custer County
SD,46,South Dakota,035,Davison County
SD,46,South Dakota,037,Day County
SD,46,South Dakota,039,Deuel County
SD,46,South Dakota,041,Dewey County
SD,46,South Dakota,043,Douglas County
SD,46,South Dakota,045,Edmunds County
SD,46,South Dakota,047,Fall River County
SD,46,South Dakota,049,Faulk County
SD,46,South Dakota,051,Grant County
SD,46,South Dakota,053,Gregory County
SD,46,South Dakota,055,Haakon County
SD,46,South Dakota,057,Hamlin County
SD,46,South Dakota,059,Hand County
SD,46,South Dakota,061,Hanson County
SD,46,South Dakota,063,Harding County
SD,46,South Dakota,065,Hughes County
SD,46,South Dakota,067,Hutchinson County
SD,46,South Dakota,069,Hyde County
SD,46,South Dakota,071,Jackson County
SD,46,South Dakota,073,Jerauld County
SD,46,South Dakota,075,Jones County
SD,46,South Dakota,077,Kingsbury County
SD,46,South Dakota,079,Lake County
SD,46,South Dakota,081,Lawrence County
SD,46,South Dakota,083,Lincoln County
SD,46,South Dakota,085,Lyman County
SD,46,South Dakota,087,McCook County
SD,46,South Dakota,089,McPherson County
SD,46,South Dakota,091,Marshall County
SD,46,South Dakota,093,Meade County
SD,46,South Dakota,095,Mellette County
SD,46,South Dakota,097,Miner County
SD,46,South Dakota,099,Minnehaha County
SD,46,South Dakota,101,Moody County
SD,46,South Dakota,102,Oglala Lakota County
SD,46,South Dakota,103,Pennington County
SD,46,South Dakota,105,Perkins County
SD,46,South Dakota,107,Potter County
SD,46,South Dakota,109,Roberts County
SD,46,South Dakota,111,Sanborn County
SD,46,South Dakota,113,Shannon County
SD,46,South Dakota,115,Spink County
SD,46,South Dakota,117,Stanley County
SD,46,South Dakota,119,Sully County
SD,46,South Dakota,121,Todd County
SD,46,South Dakota,123,Tripp County
SD,46,South Dakota,125,Turner County
SD,46,South Dakota,127,Union County
SD,46,South Dakota,129,Walworth County
SD,46,South Dakota,135,Yankton County
SD,46,South Dakota,137,Ziebach County
TN,47,Tennessee,001,Anderson County
TN,47,Tennessee,003,Bedford County
TN,47,Tennessee,005,Benton County
TN,47,Tennessee,007,Bledsoe County
TN,47,Tennessee,009,Blount County
TN,47,Tennessee,011,Bradley County
TN,47,Tennessee,013,Campbell County
TN,47,Tennessee,015,Cannon County
TN,47,Tennessee,017,Carroll County
TN,47,Tennessee,019,Carter County
TN,47,Tennessee,021,Cheatham County
TN,47,Tennessee,023,Chester County
TN,47,Tennessee,025,Claiborne County
TN,47,Tennessee,027,Clay County
TN,47,Tennessee,029,Cocke County
TN,47,Tennessee,031,Coffee County
TN,47,Tennessee,033,Crockett County
TN,47,Tennessee,035,Cumberland County
TN,47,Tennessee,037,Davidson County
TN,47,Tennessee,039,Decatur County
TN,47,Tennessee,041,DeKalb County
TN,47,Tennessee,043,Dickson County
TN,47,Tennessee,045,Dyer County
TN,47,Tennessee,047,Fayette County
TN,47,Tennessee,049,Fentress County
TN,47,Tennessee,051,Franklin County
TN,47,Tennessee,053,Gibson County
TN,47,Tennessee,055,Giles County
TN,47,Tennessee,057,Grainger County
TN,47,Tennessee,059,Greene County
TN,47,Tennessee,061,Grundy County
TN,47,Tennessee,063,Hamblen County
TN,47,Tennessee,065,Hamilton County
TN,47,Tennessee,067,Hancock County
TN,47,Tennessee,069,Hardeman County
TN,47,Tennessee,071,Hardin County
TN,47,Tennessee,073,Hawkins County
TN,47,Tennessee,075,Haywood County
TN,47,Tennessee,077,Henderson County
TN,47,Tennessee,079,Henry County
TN,47,Tennessee,081,Hickman County
TN,47,Tennessee,083,Houston County
TN,47,Tennessee,085,Humphreys County
TN,47,Tennessee,087,Jackson County
TN,47,Tennessee,089,Jefferson County
TN,47,Tennessee,091,Johnson County
TN,47,Tennessee,093,Knox County
TN,47,Tennessee,095,Lake County
TN,47,Tennessee,097,Lauderdale County
TN,47,Tennessee,099,Lawrence County
TN,47,Tennessee,101,Lewis County
TN,47,Tennessee,103,Lincoln County
TN,47,Tennessee,105,Loudon County
TN,47,Tennessee,107,McMinn County
TN,47,Tennessee,109,McNairy County
TN,47,Tennessee,111,Macon County
TN,47,Tennessee,113,Madison County
TN,47,Tennessee,115,Marion County
TN,47,Tennessee,117,Marshall County
TN,47,Tennessee,119,Maury County
TN,47,Tennessee,121,Meigs County
TN,47,Tennessee,123,Monroe County
TN,47,Tennessee,125,Montgomery County
TN,47,Tennessee,127,Moore County
TN,47,Tennessee,129,Morgan County
TN,47,Tennessee,131,Obion County
TN,47,Tennessee,133,Overton County
TN,47,Tennessee,135,Perry County
TN,47,Tennessee,137,Pickett County
TN,47,Tennessee,139,Polk County
TN,47,Tennessee,141,Putnam County
TN,47,Tennessee,143,Rhea County
TN,47,Tennessee,145,Roane County
TN,47,Tennessee,147,Robertson County
TN,47,Tennessee,149,Rutherford County
TN,47,Tennessee,151,Scott County
TN,47,Tennessee,153,Sequatchie County
TN,47,Tennessee,155,Sevier County
TN,47,Tennessee,157,Shelby County
TN,47,Tennessee,159,Smith County
TN,47,Tennessee,161,Stewart County
TN,47,Tennessee,163,Sullivan County
TN,47,Tennessee,165,Sumner County
TN,47,Tennessee,167,Tipton County
TN,47,Tennessee,169,Trousdale County
TN,47,Tennessee,171,Unicoi County
TN,47,Tennessee,173,Union County
TN,47,Tennessee,175,Van Buren County
TN,47,Tennessee,177,Warren County
TN,47,Tennessee,179,Washington County
TN,47,Tennessee,181,Wayne County
TN,47,Tennessee,183,Weakley County
TN,47,Tennessee,185,White County
TN,47,Tennessee,187,Williamson County
TN,47,Tennessee,189,Wilson County
TX,48,Texas,001,Anderson County
TX,48,Texas,003,Andrews County
TX,48,Texas,005,Angelina County
TX,48,Texas,007,Aransas County
TX,48,Texas,009,Archer County
TX,48,Texas,011,Armstrong County
TX,48,Texas,013,Atascosa County
TX,48,Texas,015,Austin County
TX,48,Texas,017,Bailey County
TX,48,Texas,019,Bandera County
TX,48,Texas,021,Bastrop County
TX,48,Texas,023,Baylor County
TX,48,Texas,025,Bee County
TX,48,Texas,027,Bell County
TX,48,Texas,029,Bexar County
TX,48,Texas,031,Blanco County
TX,48,Texas,033,Borden County
TX,48,Texas,035,Bosque County
TX,48,Texas,037,Bowie County
TX,48,Texas,039,Brazoria County
TX,48,Texas,041,Brazos County
TX,48,Texas,043,Brewster County
TX,48,Texas,045,Briscoe County
TX,48,Texas,047,Brooks County
TX,48,Texas,049,Brown County
TX,48,Texas,051,Burleson County
TX,48,Texas,053,Burnet County
TX,48,Texas,055,Caldwell County
TX,48,Texas,057,Calhoun County
TX,48,Texas,059,Callahan County
TX,48,Texas,061,Cameron County
TX,48,Texas,063,Camp County
TX,48,Texas,065,Carson County
TX,48,Texas,067,Cass County
TX,48,Texas,069,Castro County
TX,48,Texas,071,Chambers County
TX,48,Texas,073,Cherokee County
TX,48,Texas,075,Childress County
TX,48,Texas,077,Clay County
TX,48,Texas,079,Cochran County
TX,48,Texas,081,Coke County
TX,48,Texas,083,Coleman County
TX,48,Texas,085,Collin County
TX,48,Texas,087,Collingsworth County
TX,48,Texas,089,Colorado County
TX,48,Texas,091,Comal County
TX,48,Texas,093,Comanche County
TX,48,Texas,095,Concho County
TX,48,Texas,097,Cooke County
TX,48,Texas,099,Coryell County
TX,48,Texas,101,Cottle County
TX,48,Texas,103,Crane County
TX,48,Texas,105,Crockett County
TX,48,Texas,107,Crosby County
TX,48,Texas,109,Culberson County
TX,48,Texas,111,Dallam County
TX,48,Texas,113,Dallas County
TX,48,Texas,115,Dawson County
TX,48,Texas,117,Deaf Smith County
TX,48,Texas,119,Delta County
TX,48,Texas,121,Denton County
TX,48,Texas,123,DeWitt County
TX,48,Texas,125,Dickens County
TX,48,Texas,127,Dimmit County
TX,48,Texas,129,Donley County
TX,48,Texas,131,Duval County
TX,48,Texas,133,Eastland County
TX,48,Texas,135,Ector County
TX,48,Texas,137,Edwards County
TX,48,Texas,139,Ellis County
TX,48,Texas,141,El Paso County
TX,48,Texas,143,Erath County
TX,48,Texas,145,Falls County
TX,48,Texas,147,Fannin County
TX,48,Texas,149,Fayette County
TX,48,Texas,151,Fisher County
TX,48,Texas,153,Floyd County
TX,48,Texas,155,Foard County
TX,48,Texas,157,Fort Bend County
TX,48,Texas,159,Franklin County
TX,48,Texas,161,Freestone County
TX,48,Texas,163,Frio County
TX,48,Texas,165,Gaines County
TX,48,Texas,167,Galveston County
TX,48,Texas,169,Garza County
TX,48,Texas,171,Gillespie County
TX,48,Texas,173,Glasscock County
TX,48,Texas,175,Goliad County
TX,48,Texas,177,Gonzales County
TX,48,Texas,179,Gray County
TX,48,Texas,181,Grayson County
TX,48,Texas,183,Gregg County
TX,48,Texas,185,Grimes County
TX,48,Texas,187,Guadalupe County
TX,48,Texas,189,Hale County
TX,48,Texas,191,Hall County
TX,48,Texas,193,Hamilton County
TX,48,Texas,195,Hansford County
TX,48,Texas,197,Hardeman County
TX,48,Texas,199,Hardin County
TX,48,Texas,201,Harris County
TX,48,Texas,203,Harrison County
TX,48,Texas,205,Hartley County
TX,48,Texas,207,Haskell County
TX,48,Texas,209,Hays County
TX,48,Texas,211,Hemphill County
TX,48,Texas,213,Henderson County
TX,48,Texas,215,Hidalgo County
TX,48,Texas,217,Hill County
TX,48,Texas,219,Hockley County
TX,48,Texas,221,Hood County
TX,48,Texas,223,Hopkins County
TX,48,Texas,225,Houston County
TX,48,Texas,227,Howard County
TX,48,Texas,229,Hudspeth County
TX,48,Texas,231,Hunt County
TX,48,Texas,233,Hutchinson County
TX,48,Texas,235,Irion County
TX,48,Texas,237,Jack County
TX,48,Texas,239,Jackson County
TX,48,Texas,241,Jasper County
TX,48,Texas,243,Jeff Davis County
TX,48,Texas,245,Jefferson County
TX,48,Texas,247,Jim Hogg County
TX,48,Texas,249,Jim Wells County
TX,48,Texas,251,Johnson County
TX,48,Texas,253,Jones County
TX,48,Texas,255,Karnes County
TX,48,Texas,257,Kaufman County
TX,48,Texas,259,Kendall County
TX,48,Texas,261,Kenedy County
TX,48,Texas,263,Kent County
TX,48,Texas,265,Kerr County
TX,48,Texas,267,Kimble County
TX,48,Texas,269,King County
TX,48,Texas,271,Kinney County
TX,48,Texas,273,Kleberg County
TX,48,Texas,275,Knox County
TX,48,Texas,277,Lamar County
TX,48,Texas,279,Lamb County
TX,48,Texas,281,Lampasas County
TX,48,Texas,283,La Salle County
TX,48,Texas,285,Lavaca County
TX,48,Texas,287,Lee County
TX,48,Texas,289,Leon County
TX,48,Texas,291,Liberty County
TX,48,Texas,293,Limestone County
TX,48,Texas,295,Lipscomb County
TX,48,Texas,297,Live Oak County
TX,48,Texas,299,Llano County
TX,48,Texas,301,Loving County
TX,48,Texas,303,Lubbock County
TX,48,Texas,305,Lynn County
TX,48,Texas,307,McCulloch County
TX,48,Texas,309,McLennan County
TX,48,Texas,311,McMullen County
TX,48,Texas,313,Madison County
TX,48,Texas,315,Marion County
TX,48,Texas,317,Martin County
TX,48,Texas,319,Mason County
TX,48,Texas,321,Matagorda County
TX,48,Texas,323,Maverick County
TX,48,Texas,325,Medina County
TX,48,Texas,327,Menard County
TX,48,Texas,329,Midland County
TX,48,Texas,331,Milam County
TX,48,Texas,333,Mills County
TX,48,Texas,335,Mitchell County
TX,48,Texas,337,Montague County
TX,48,Texas,339,Montgomery County
TX,48,Texas,341,Moore County
TX,48,Texas,343,Morris County
TX,48,Texas,345,Motley County
TX,48,Texas,347,Nacogdoches County
TX,48,Texas,349,Navarro County
TX,48,Texas,351,Newton County
TX,48,Texas,353,Nolan County
TX,48,Texas,355,Nueces County
TX,48,Texas,357,Ochiltree County
TX,48,Texas,359,Oldham County
TX,48,Texas,361,Orange County
TX,48,Texas,363,Palo Pinto County
TX,48,Texas,365,Panola County
TX,48,Texas,367,Parker County
TX,48,Texas,369,Parmer County
TX,48,Texas,371,Pecos County
TX,48,Texas,373,Polk County
TX,48,Texas,375,Potter County
TX,48,Texas,377,Presidio County
TX,48,Texas,379,Rains County
TX,48,Texas,381,Randall County
TX,48,Texas,383,Reagan County
TX,48,Texas,385,Real County
TX,48,Texas,387,Red River County
TX,48,Texas,389,Reeves County
TX,48,Texas,391,Refugio County
TX,48,Texas,393,Roberts County
TX,48,Texas,395,Robertson County
TX,48,Texas,397,Rockwall County
TX,48,Texas,399,Runnels County
TX,48,Texas,401,Rusk County
TX,48,Texas,403,Sabine County
TX,48,Texas,405,San Augustine County
TX,48,Texas,407,San Jacinto County
TX,48,Texas,409,San Patricio County
TX,48,Texas,411,San Saba County
TX,48,Texas,413,Schleicher County
TX,48,Texas,415,Scurry County
TX,48,Texas,417,Shackelford County
TX,48,Texas,419,Shelby County
TX,48,Texas,421,Sherman County
TX,48,Texas,423,Smith County
TX,48,Texas,425,Somervell County
TX,48,Texas,427,Starr County
TX,48,Texas,429,Stephens County
TX,48,Texas,431,Sterling County
TX,48,Texas,433,Stonewall County
TX,48,Texas,435,Sutton County
TX,48,Texas,437,Swisher County
TX,48,Texas,439,Tarrant County
TX,48,Texas,441,Taylor County
TX,48,Texas,443,Terrell County
TX,48,Texas,445,Terry County
TX,48,Texas,447,Throckmorton County
TX,48,Texas,449,Titus County
TX,48,Texas,451,Tom Green County
TX,48,Texas,453,Travis County
TX,48,Texas,455,Trinity County
TX,48,Texas,457,Tyler County
TX,48,Texas,459,Upshur County
TX,48,Texas,461,Upton County
TX,48,Texas,463,Uvalde County
TX,48,Texas,465,Val Verde County
TX,48,Texas,467,Van Zandt County
TX,48,Texas,469,Victoria County
TX,48,Texas,471,Walker County
TX,48,Texas,473,Waller County
TX,48,Texas,475,Ward County
TX,48,Texas,477,Washington County
TX,48,Texas,479,Webb County
TX,48,Texas,481,Wharton County
TX,48,Texas,483,Wheeler County
TX,48,Texas,485,Wichita County
TX,48,Texas,487,Wilbarger County
TX,48,Texas,489,Willacy County
TX,48,Texas,491,Williamson County
TX,48,Texas,493,Wilson County
TX,48,Texas,495,Winkler County
TX,48,Texas,497,Wise County
TX,48,Texas,499,Wood County
TX,48,Texas,501,Yoakum County
TX,48,Texas,503,Young County
TX,48,Texas,505,Zapata County
TX,48,Texas,507,Zavala County
UT,49,Utah,001,Beaver County
UT,49,Utah,003,Box Elder County
UT,49,Utah,005,Cache County
UT,49,Utah,007,Carbon County
UT,49,Utah,009,Daggett County
UT,49,Utah,011,Davis County
UT,49,Utah,013,Duchesne County
UT,49,Utah,015,Emery County
UT,49,Utah,017,Garfield County
UT,49,Utah,019,Grand County
UT,49,Utah,021,Iron County
UT,49,Utah,023,Juab County
UT,49,Utah,025,Kane County
UT,49,Utah,027,Millard County
UT,49,Utah,029,Morgan County
UT,49,Utah,031,Piute County
UT,49,Utah,033,Rich County
UT,49,Utah,035,Salt Lake County
UT,49,Utah,037,San Juan County
UT,49,Utah,039,Sanpete County
UT,49,Utah,041,Sevier County
UT,49,Utah,043,Summit County
UT,49,Utah,045,Tooele County
UT,49,Utah,047,Uintah County
UT,49,Utah,049,Utah County
UT,49,Utah,051,Wasatch County
UT,49,Utah,053,Washington County
UT,49,Utah,055,Wayne County
UT,49,Utah,057,Weber County
VT,50,Vermont,001,Addison County
VT,50,Vermont,003,Bennington County
VT,50,Vermont,005,Caledonia County
VT,50,Vermont,007,Chittenden County
VT,50,Vermont,009,Essex County
VT,50,Vermont,011,Franklin County
VT,50,Vermont,013,Grand Isle County
VT,50,Vermont,015,Lamoille County
VT,50,Vermont,017,Orange County
VT,50,Vermont,019,Orleans County
VT,50,Vermont,021,Rutland County
VT,50,Vermont,023,Washington County
VT,50,Vermont,025,Windham County
VT,50,Vermont,027,Windsor County
VA,51,Virginia,001,Accomack County
VA,51,Virginia,003,Albemarle County
VA,51,Virginia,005,Alleghany County
VA,51,Virginia,007,Amelia County
VA,51,Virginia,009,Amherst County
VA,51,Virginia,011,Appomattox County
VA,51,Virginia,013,Arlington County
VA,51,Virginia,015,Augusta County
VA,51,Virginia,017,Bath County
VA,51,Virginia,019,Bedford County
VA,51,Virginia,021,Bland County
VA,51,Virginia,023,Botetourt County
VA,51,Virginia,025,Brunswick County
VA,51,Virginia,027,Buchanan County
VA,51,Virginia,029,Buckingham County
VA,51,Virginia,031,Campbell County
VA,51,Virginia,033,Caroline County
VA,51,Virginia,035,Carroll County
VA,51,Virginia,036,Charles City County
VA,51,Virginia,037,Charlotte County
VA,51,Virginia,041,Chesterfield County
VA,51,Virginia,043,Clarke County
VA,51,Virginia,045,Craig County
VA,51,Virginia,047,Culpeper County
VA,51,Virginia,049,Cumberland County
VA,51,Virginia,051,Dickenson County
VA,51,Virginia,053,Dinwiddie County
VA,51,Virginia,057,Essex County
VA,51,Virginia,059,Fairfax County
VA,51,Virginia,061,Fauquier County
VA,51,Virginia,063,Floyd County
VA,51,Virginia,065,Fluvanna County
VA,51,Virginia,067,Franklin County
VA,51,Virginia,069,Frederick County
VA,51,Virginia,071,Giles County
VA,51,Virginia,073,Gloucester County
VA,51,Virginia,075,Goochland County
VA,51,Virginia,077,Grayson County
VA,51,Virginia,079,Greene County
VA,51,Virginia,081,Greensville County
VA,51,Virginia,083,Halifax County
VA,51,Virginia,085,Hanover County
VA,51,Virginia,087,Henrico County
VA,51,Virginia,089,Henry County
VA,51,Virginia,091,Highland County
VA,51,Virginia,093,Isle of Wight County
VA,51,Virginia,095,James City County
VA,51,Virginia,097,King and Queen County
VA,51,Virginia,099,King George County
VA,51,Virginia,101,King William County
VA,51,Virginia,103,Lancaster County
VA,51,Virginia,105,Lee County
VA,51,Virginia,107,Loudoun County
VA,51,Virginia,109,Louisa County
VA,51,Virginia,111,Lunenburg County
VA,51,Virginia,113,Madison County
VA,51,Virginia,115,Mathews County
VA,51,Virginia,117,Mecklenburg County
VA,51,Virginia,119,Middlesex County
VA,51,Virginia,121,Montgomery County
VA,51,Virginia,125,Nelson County
VA,51,Virginia,127,New Kent County
VA,51,Virginia,131,Northampton County
VA,51,Virginia,133,Northumberland County
VA,51,Virginia,135,Nottoway County
VA,51,Virginia,137,Orange County
VA,51,Virginia,139,Page County
VA,51,Virginia,141,Patrick County
VA,51,Virginia,143,Pittsylvania County
VA,51,Virginia,145,Powhatan County
VA,51,Virginia,147,Prince Edward County
VA,51,Virginia,149,Prince George County
VA,51,Virginia,153,Prince William County
VA,51,Virginia,155,Pulaski County
VA,51,Virginia,157,Rappahannock County
VA,51,Virginia,159,Richmond County
VA,51,Virginia,161,Roanoke County
VA,51,Virginia,163,Rockbridge County
VA,51,Virginia,165,Rockingham County
VA,51,Virginia,167,Russell County
VA,51,Virginia,169,Scott County
VA,51,Virginia,171,Shenandoah County
VA,51,Virginia,173,Smyth County
VA,51,Virginia,175,Southampton County
VA,51,Virginia,177,Spotsylvania County
VA,51,Virginia,179,Stafford County
VA,51,Virginia,181,Surry County
VA,51,Virginia,183,Sussex County
VA,51,Virginia,185,Tazewell County
VA,51,Virginia,187,Warren County
VA,51,Virginia,191,Washington County
VA,51,Virginia,193,Westmoreland County
VA,51,Virginia,195,Wise County
VA,51,Virginia,197,Wythe County
VA,51,Virginia,199,York County
VA,51,Virginia,510,Alexandria city
VA,51,Virginia,515,Bedford city
VA,51,Virginia,520,Bristol city
VA,51,Virginia,530,Buena Vista city
VA,51,Virginia,540,Charlottesville city
VA,51,Virginia,550,Chesapeake city
VA,51,Virginia,560,Clifton Forge city
VA,51,Virginia,570,Colonial Heights city
VA,51,Virginia,580,Covington city
VA,51,Virginia,590,Danville city
VA,51,Virginia,595,Emporia city
VA,51,Virginia,600,Fairfax city
VA,51,Virginia,610,Falls Church city
VA,51,Virginia,620,Franklin city
VA,51,Virginia,630,Fredericksburg city
VA,51,Virginia,640,Galax city
VA,51,Virginia,650,Hampton city
VA,51,Virginia,660,Harrisonburg city
VA,51,Virginia,670,Hopewell city
VA,51,Virginia,678,Lexington city
VA,51,Virginia,680,Lynchburg city
VA,51,Virginia,683,Manassas city
VA,51,Virginia,685,Manassas Park city
VA,51,Virginia,690,Martinsville city
VA,51,Virginia,700,Newport News city
VA,51,Virginia,710,Norfolk city
VA,51,Virginia,720,Norton city
VA,51,Virginia,730,Petersburg city
VA,51,Virginia,735,Poquoson city
VA,51,Virginia,740,Portsmouth city
VA,51,Virginia,750,Radford city
VA,51,Virginia,760,Richmond city
VA,51,Virginia,770,Roanoke city
VA,51,Virginia,775,Salem city
VA,51,Virginia,780,South Boston city
VA,51,Virginia,790,Staunton city
VA,51,Virginia,800,Suffolk city
VA,51,Virginia,810,Virginia Beach city
VA,51,Virginia,820,Waynesboro city
VA,51,Virginia,830,Williamsburg city
VA,51,Virginia,840,Winchester city
WA,53,Washington,001,Adams County
WA,53,Washington,003,Asotin County
WA,53,Washington,005,Benton County
WA,53,Washington,007,Chelan County
WA,53,Washington,009,Clallam County
WA,53,Washington,011,Clark County
WA,53,Washington,013,Columbia County
WA,53,Washington,015,Cowlitz County
WA,53,Washington,017,Douglas County
WA,53,Washington,019,Ferry County
WA,53,Washington,021,Franklin County
WA,53,Washington,023,Garfield County
WA,53,Washington,025,Grant County
WA,53,Washington,027,Grays Harbor County
WA,53,Washington,029,Island County
WA,53,Washington,031,Jefferson County
WA,53,Washington,033,King County
WA,53,Washington,035,Kitsap County
WA,53,Washington,037,Kittitas County
WA,53,Washington,039,Klickitat County
WA,53,Washington,041,Lewis County
WA,53,Washington,043,Lincoln County
WA,53,Washington,045,Mason County
WA,53,Washington,047,Okanogan County
WA,53,Washington,049,Pacific County
WA,53,Washington,051,Pend Oreille County
WA,53,Washington,053,Pierce County
WA,53,Washington,055,San Juan County
WA,53,Washington,057,Skagit County
WA,53,Washington,059,Skamania County
WA,53,Washington,061,Snohomish County
WA,53,Washington,063,Spokane County
WA,53,Washington,065,Stevens County
WA,53,Washington,067,Thurston County
WA,53,Washington,069,Wahkiakum County
WA,53,Washington,071,Walla Walla County
WA,53,Washington,073,Whatcom County
WA,53,Washington,075,Whitman County
WA,53,Washington,077,Yakima County
WV,54,West Virginia,001,Barbour County
WV,54,West Virginia,003,Berkeley County
WV,54,West Virginia,005,Boone County
WV,54,West Virginia,007,Braxton County
WV,54,West Virginia,009,Brooke County
WV,54,West Virginia,011,Cabell County
WV,54,West Virginia,013,Calhoun County
WV,54,West Virginia,015,Clay County
WV,54,West Virginia,017,Doddridge County
WV,54,West Virginia,019,Fayette County
WV,54,West Virginia,021,Gilmer County
WV,54,West Virginia,023,Grant County
WV,54,West Virginia,025,Greenbrier County
WV,54,West Virginia,027,Hampshire County
WV,54,West Virginia,029,Hancock County
WV,54,West Virginia,031,Hardy County
WV,54,West Virginia,033,Harrison County
WV,54,West Virginia,035,Jackson County
WV,54,West Virginia,037,Jefferson County
WV,54,West Virginia,039,Kanawha County
WV,54,West Virginia,041,Lewis County
WV,54,West Virginia,043,Lincoln County
WV,54,West Virginia,045,Logan County
WV,54,West Virginia,047,McDowell County
WV,54,West Virginia,049,Marion County
WV,54,West Virginia,051,Marshall County
WV,54,West Virginia,053,Mason County
WV,54,West Virginia,055,Mercer County
WV,54,West Virginia,057,Mineral County
